2537,-0.10430031885684077
1175,0.28182629088015076
485,-0.37989691810736215
3651,0.483791881086991
4618,0.06345414473879352
3468,0.44514433175249746
2349,0.08186549473178051
3654,0.9264930146491821
751,-0.7298618313563656
4791,0.6403235565293448
1857,-0.15543163283543926
606,-0.2563015244586362
4508,-0.2107416513910909
3048,0.012019393431671688
3044,0.044557106727125984
4747,-0.19714644252418
2973,0.04398483089643346
3115,-0.20408240040693393
604,0.18840272476679232
4469,0.8253765474239678
1797,-0.06879314473873777
1237,0.08071492724270168
2266,0.1779347490533798
4149,-0.33735517069632603
2917,0.35331391794649036
4411,-0.2732836980799087
3505,0.448610897973194
2978,-0.18293353129498158
2920,-0.09460941792809674
338,0.33284932583543014
1398,0.002798658874797688
2605,0.3285676496989849
4682,0.24402935354929678
2822,-0.2822966965552123
73,-0.8632392355689866
2838,0.20077017368788042
22,-0.30584140667546844
1711,-0.2011582420176019
4929,-0.016606296982071278
4476,-0.668470115698014
3444,1.2752967691419137
1206,0.23941517982406868
948,0.11325738640903094
757,0.5038302808158379
4102,0.5715753853589485
1219,-0.31258297044014416
2968,-0.446599668544553
1860,-0.1730378890410833
4501,-1.176821799295202
4509,0.6056542236106148
982,0.2014642043916357
3991,-0.38053907274809884
2405,0.6342859974000099
735,-0.004854486711537653
3866,-0.706136722240192
846,0.4522864708541565
2126,0.34013278614246456
860,-0.5264096338931772
3460,-0.16299807920326082
4010,-0.15190319874330083
2771,0.6702814818847198
2969,0.45947624453204483
1556,0.576690201658824
4188,0.3566530459804511
3816,0.7884500977488162
3492,0.7342079176462262
3617,-0.02085736801967375
1178,-0.18616819715966226
594,-0.4675073074456799
1406,-0.0645995229502434
4561,-1.0094182459664776
814,-0.21376001146437762
4583,-0.6455738656647041
1333,-0.23767730856074554
277,0.011008860604669657
385,0.17324894709423777
2615,0.23885464983747884
2213,0.9455819590011014
3583,0.4537846669279748
125,0.43248124755235207
788,0.8947438424373626
3628,0.42020758287028404
3352,0.5759335380376935
3052,0.5246183304613385
232,0.25742771192383174
875,-0.4829611787914718
